id_str,hs_beto
1760129911337951729,"[{'label': 'LABEL_1', 'score': 0.9985179305076599}]"
1760124734698607055,"[{'label': 'LABEL_0', 'score': 0.9987795948982239}]"
1760120056250257915,"[{'label': 'LABEL_0', 'score': 0.9999291896820068}]"
1760085917987946694,"[{'label': 'LABEL_1', 'score': 0.9998517036437988}]"
1760084075665109127,"[{'label': 'LABEL_0', 'score': 0.9784663319587708}]"
1760076128666943766,"[{'label': 'LABEL_0', 'score': 0.999756395816803}]"
1760179623634354351,"[{'label': 'LABEL_0', 'score': 0.9969307780265808}]"
1760063265067991044,"[{'label': 'LABEL_0', 'score': 0.9998446702957153}]"
1760043266626445580,"[{'label': 'LABEL_0', 'score': 0.9999022483825684}]"
1760027688205742123,"[{'label': 'LABEL_0', 'score': 0.999848484992981}]"
1759997625087209754,"[{'label': 'LABEL_0', 'score': 0.9905555844306946}]"
1759980901885243598,"[{'label': 'LABEL_0', 'score': 0.9999125003814697}]"
1759962488148210106,"[{'label': 'LABEL_1', 'score': 0.9929816722869873}]"
1759953596110471296,"[{'label': 'LABEL_1', 'score': 0.9998524188995361}]"
1759937802777563567,"[{'label': 'LABEL_0', 'score': 0.6284999251365662}]"
1759934413322768653,"[{'label': 'LABEL_0', 'score': 0.9999115467071533}]"
1759921753575260571,"[{'label': 'LABEL_1', 'score': 0.9997150301933289}]"
1759915355869176249,"[{'label': 'LABEL_0', 'score': 0.9998372793197632}]"
1759909926535610429,"[{'label': 'LABEL_0', 'score': 0.9998258948326111}]"
1759891533916975466,"[{'label': 'LABEL_0', 'score': 0.9997991919517517}]"
1759891107524030804,"[{'label': 'LABEL_1', 'score': 0.8431870341300964}]"
1759881904336081066,"[{'label': 'LABEL_0', 'score': 0.9997925162315369}]"
1759834956606406910,"[{'label': 'LABEL_1', 'score': 0.9999110698699951}]"
1759816609680544010,"[{'label': 'LABEL_0', 'score': 0.9999299049377441}]"
1759792370722169172,"[{'label': 'LABEL_1', 'score': 0.9993312358856201}]"
1759771595382358050,"[{'label': 'LABEL_0', 'score': 0.9998278617858887}]"
1759766156959789396,"[{'label': 'LABEL_0', 'score': 0.9973902106285095}]"
1759756224315224183,"[{'label': 'LABEL_1', 'score': 0.999812662601471}]"
1759755828389634458,"[{'label': 'LABEL_0', 'score': 0.9999228715896606}]"
1759738477816557768,"[{'label': 'LABEL_0', 'score': 0.9998181462287903}]"
1759718855843143948,"[{'label': 'LABEL_1', 'score': 0.999599277973175}]"
1759714060889637353,"[{'label': 'LABEL_0', 'score': 0.9997081160545349}]"
1759711377772445812,"[{'label': 'LABEL_0', 'score': 0.590027928352356}]"
1759704302614884659,"[{'label': 'LABEL_0', 'score': 0.9450406432151794}]"
1759701036401385966,"[{'label': 'LABEL_0', 'score': 0.9998723268508911}]"
1759697222394872145,"[{'label': 'LABEL_0', 'score': 0.9998811483383179}]"
1759685789363900858,"[{'label': 'LABEL_0', 'score': 0.9999109506607056}]"
1759684281285083374,"[{'label': 'LABEL_0', 'score': 0.999919056892395}]"
1759655637170950237,"[{'label': 'LABEL_0', 'score': 0.9998953342437744}]"
1759653802641158563,"[{'label': 'LABEL_1', 'score': 0.999049961566925}]"
1759649651374879090,"[{'label': 'LABEL_0', 'score': 0.999931812286377}]"
1759641375799181824,"[{'label': 'LABEL_0', 'score': 0.9971323013305664}]"
1759618307408146501,"[{'label': 'LABEL_1', 'score': 0.9996376037597656}]"
1759612209972355439,"[{'label': 'LABEL_0', 'score': 0.9994044303894043}]"
1759604928320778241,"[{'label': 'LABEL_0', 'score': 0.9999146461486816}]"
1759604134896972008,"[{'label': 'LABEL_1', 'score': 0.9947587847709656}]"
1759600190091092227,"[{'label': 'LABEL_0', 'score': 0.9996734857559204}]"
1759588180460785933,"[{'label': 'LABEL_0', 'score': 0.9997920393943787}]"
1759567260329341034,"[{'label': 'LABEL_0', 'score': 0.9998751878738403}]"
1759566688075264246,"[{'label': 'LABEL_0', 'score': 0.9961358904838562}]"
1759444600677138875,"[{'label': 'LABEL_0', 'score': 0.999541163444519}]"
1759390817502863766,"[{'label': 'LABEL_0', 'score': 0.9998879432678223}]"
1759390813287489582,"[{'label': 'LABEL_0', 'score': 0.9998975992202759}]"
1759357504801189931,"[{'label': 'LABEL_0', 'score': 0.9957802295684814}]"
1759353656745611772,"[{'label': 'LABEL_0', 'score': 0.9996538162231445}]"
1759337412952486232,"[{'label': 'LABEL_0', 'score': 0.9998812675476074}]"
1759309864654750067,"[{'label': 'LABEL_0', 'score': 0.9994513392448425}]"
1759276739929215269,"[{'label': 'LABEL_0', 'score': 0.999849796295166}]"
1759275735024308632,"[{'label': 'LABEL_0', 'score': 0.9998763799667358}]"
1759265465816207764,"[{'label': 'LABEL_0', 'score': 0.9998217225074768}]"
1759237120630174147,"[{'label': 'LABEL_0', 'score': 0.9999285936355591}]"
1759234189549863094,"[{'label': 'LABEL_0', 'score': 0.999911904335022}]"
1759223961806660018,"[{'label': 'LABEL_0', 'score': 0.9999032020568848}]"
1759222741759144224,"[{'label': 'LABEL_1', 'score': 0.6589829325675964}]"
1759218680229954027,"[{'label': 'LABEL_0', 'score': 0.9998533725738525}]"
1759192796764745939,"[{'label': 'LABEL_0', 'score': 0.9998742341995239}]"
1759163337357627760,"[{'label': 'LABEL_0', 'score': 0.9998549222946167}]"
1759152662275076477,"[{'label': 'LABEL_0', 'score': 0.9998830556869507}]"
1759108683500253423,"[{'label': 'LABEL_1', 'score': 0.9995394945144653}]"
1759105088205803721,"[{'label': 'LABEL_1', 'score': 0.9993828535079956}]"
1759054706976903516,"[{'label': 'LABEL_0', 'score': 0.999841570854187}]"
1759046528272851421,"[{'label': 'LABEL_0', 'score': 0.9999079704284668}]"
1759042451182886967,"[{'label': 'LABEL_0', 'score': 0.9999129772186279}]"
1759038554477379995,"[{'label': 'LABEL_0', 'score': 0.9997469782829285}]"
1759033628472860965,"[{'label': 'LABEL_1', 'score': 0.9935823082923889}]"
1759031163757195439,"[{'label': 'LABEL_0', 'score': 0.999819815158844}]"
1759031051844727008,"[{'label': 'LABEL_0', 'score': 0.999901294708252}]"
1759027625433923963,"[{'label': 'LABEL_0', 'score': 0.9999332427978516}]"
1759017680852426997,"[{'label': 'LABEL_0', 'score': 0.9999120235443115}]"
1759003241977614514,"[{'label': 'LABEL_1', 'score': 0.9996635913848877}]"
1759002607148995054,"[{'label': 'LABEL_1', 'score': 0.9996278285980225}]"
1758985331339100634,"[{'label': 'LABEL_0', 'score': 0.9981525540351868}]"
1758979213577580578,"[{'label': 'LABEL_0', 'score': 0.9995548129081726}]"
1758976678427087318,"[{'label': 'LABEL_0', 'score': 0.9899572730064392}]"
1758973832667275512,"[{'label': 'LABEL_0', 'score': 0.9999330043792725}]"
1758973519960965311,"[{'label': 'LABEL_0', 'score': 0.9991946816444397}]"
1758967648618959010,"[{'label': 'LABEL_1', 'score': 0.9127475023269653}]"
1758967470033952962,"[{'label': 'LABEL_1', 'score': 0.862385094165802}]"
1758964641487577304,"[{'label': 'LABEL_0', 'score': 0.9990739822387695}]"
1758963533880926402,"[{'label': 'LABEL_0', 'score': 0.9990454316139221}]"
1758953488585760806,"[{'label': 'LABEL_0', 'score': 0.9998494386672974}]"
1758945161411735793,"[{'label': 'LABEL_0', 'score': 0.9999204874038696}]"
1758895358803878395,"[{'label': 'LABEL_1', 'score': 0.9995212554931641}]"
1758886411061563584,"[{'label': 'LABEL_0', 'score': 0.9999290704727173}]"
1758883213827531202,"[{'label': 'LABEL_1', 'score': 0.9998202919960022}]"
1758833244198297966,"[{'label': 'LABEL_0', 'score': 0.9999388456344604}]"
1758669257276334579,"[{'label': 'LABEL_0', 'score': 0.9999052286148071}]"
1758609439098036232,"[{'label': 'LABEL_0', 'score': 0.9999179840087891}]"
1758291996232524029,"[{'label': 'LABEL_0', 'score': 0.9999285936355591}]"
1763269242873405550,"[{'label': 'LABEL_0', 'score': 0.9986263513565063}]"
1763263415600996492,"[{'label': 'LABEL_1', 'score': 0.9992332458496094}]"
1763258241658569150,"[{'label': 'LABEL_0', 'score': 0.9999185800552368}]"
1763250359533724113,"[{'label': 'LABEL_0', 'score': 0.9999308586120605}]"
1763232714042282351,"[{'label': 'LABEL_1', 'score': 0.999861478805542}]"
1763232694320742461,"[{'label': 'LABEL_0', 'score': 0.9996126294136047}]"
1763223725061644431,"[{'label': 'LABEL_1', 'score': 0.9995026588439941}]"
1763223705033879999,"[{'label': 'LABEL_0', 'score': 0.9998798370361328}]"
1763206432663523820,"[{'label': 'LABEL_0', 'score': 0.9997792840003967}]"
1763200924032352371,"[{'label': 'LABEL_0', 'score': 0.9998350143432617}]"
1763166518324392446,"[{'label': 'LABEL_1', 'score': 0.9994977712631226}]"
1763162491540938890,"[{'label': 'LABEL_1', 'score': 0.9994986057281494}]"
1763000049947000939,"[{'label': 'LABEL_0', 'score': 0.9995036125183105}]"
1763160975945900107,"[{'label': 'LABEL_0', 'score': 0.9998452663421631}]"
1763151878219604316,"[{'label': 'LABEL_1', 'score': 0.9977656602859497}]"
1763150784751899103,"[{'label': 'LABEL_0', 'score': 0.9998365640640259}]"
1763147848122548224,"[{'label': 'LABEL_0', 'score': 0.9997410178184509}]"
1763130904585584862,"[{'label': 'LABEL_0', 'score': 0.9998769760131836}]"
1763070976760172820,"[{'label': 'LABEL_0', 'score': 0.9994649291038513}]"
1763065318451118517,"[{'label': 'LABEL_1', 'score': 0.996096670627594}]"
1763063555249545290,"[{'label': 'LABEL_0', 'score': 0.9998518228530884}]"
1763045260865773639,"[{'label': 'LABEL_0', 'score': 0.9999356269836426}]"
1763033270453698820,"[{'label': 'LABEL_0', 'score': 0.9998661279678345}]"
1763030998311199133,"[{'label': 'LABEL_0', 'score': 0.9998019337654114}]"
1763022560579473689,"[{'label': 'LABEL_0', 'score': 0.9996950626373291}]"
1763019554844725412,"[{'label': 'LABEL_0', 'score': 0.9998985528945923}]"
1763005404282327411,"[{'label': 'LABEL_0', 'score': 0.999790370464325}]"
1762996483652034699,"[{'label': 'LABEL_0', 'score': 0.9998107552528381}]"
1762993395021025587,"[{'label': 'LABEL_1', 'score': 0.6812390089035034}]"
1762985206732992761,"[{'label': 'LABEL_0', 'score': 0.9998281002044678}]"
1762969994235646439,"[{'label': 'LABEL_0', 'score': 0.9998849630355835}]"
1762969728518078970,"[{'label': 'LABEL_0', 'score': 0.9999024868011475}]"
1762965902452981980,"[{'label': 'LABEL_0', 'score': 0.9998946189880371}]"
1762962515871346931,"[{'label': 'LABEL_0', 'score': 0.9998082518577576}]"
1762957830724731282,"[{'label': 'LABEL_0', 'score': 0.999140739440918}]"
1762935968997183946,"[{'label': 'LABEL_0', 'score': 0.9999333620071411}]"
1762928054945395026,"[{'label': 'LABEL_0', 'score': 0.9996017813682556}]"
1762927252092653661,"[{'label': 'LABEL_0', 'score': 0.9996438026428223}]"
1762914623819260031,"[{'label': 'LABEL_0', 'score': 0.9999195337295532}]"
1762912874584752254,"[{'label': 'LABEL_0', 'score': 0.9998859167098999}]"
1762907566835749363,"[{'label': 'LABEL_1', 'score': 0.9703346490859985}]"
1762885009914876104,"[{'label': 'LABEL_0', 'score': 0.9999371767044067}]"
1762884758348927479,"[{'label': 'LABEL_0', 'score': 0.9998894929885864}]"
1762880994690924791,"[{'label': 'LABEL_1', 'score': 0.9997381567955017}]"
1762871301675352097,"[{'label': 'LABEL_0', 'score': 0.9985871315002441}]"
1762866152903266427,"[{'label': 'LABEL_0', 'score': 0.999881386756897}]"
1762863710643552611,"[{'label': 'LABEL_0', 'score': 0.6835089325904846}]"
1762861341537091657,"[{'label': 'LABEL_0', 'score': 0.9999161958694458}]"
1762860009992421858,"[{'label': 'LABEL_0', 'score': 0.9998258948326111}]"
1762858855367594092,"[{'label': 'LABEL_0', 'score': 0.9998586177825928}]"
1762858004599173221,"[{'label': 'LABEL_0', 'score': 0.999884843826294}]"
1762857376485376487,"[{'label': 'LABEL_0', 'score': 0.9999163150787354}]"
1762845630513263062,"[{'label': 'LABEL_0', 'score': 0.9997366070747375}]"
1762841786433564683,"[{'label': 'LABEL_0', 'score': 0.9998148083686829}]"
1762839335924121676,"[{'label': 'LABEL_0', 'score': 0.9997126460075378}]"
1762812944943841666,"[{'label': 'LABEL_1', 'score': 0.8723381757736206}]"
1762812329228447918,"[{'label': 'LABEL_1', 'score': 0.9981915354728699}]"
1762746922824024554,"[{'label': 'LABEL_1', 'score': 0.9991742968559265}]"
1762740006207029310,"[{'label': 'LABEL_1', 'score': 0.9996172189712524}]"
1762683913841815897,"[{'label': 'LABEL_0', 'score': 0.9998675584793091}]"
1762680534046589181,"[{'label': 'LABEL_0', 'score': 0.9908210635185242}]"
1762669349481886145,"[{'label': 'LABEL_0', 'score': 0.9999163150787354}]"
1762648057772962103,"[{'label': 'LABEL_0', 'score': 0.9998212456703186}]"
1762626398131253477,"[{'label': 'LABEL_0', 'score': 0.9963963627815247}]"
1762622506664333635,"[{'label': 'LABEL_1', 'score': 0.9993176460266113}]"
1762612789498065250,"[{'label': 'LABEL_0', 'score': 0.9998705387115479}]"
1762603702391591018,"[{'label': 'LABEL_0', 'score': 0.9998502731323242}]"
1762589768292962544,"[{'label': 'LABEL_0', 'score': 0.9999091625213623}]"
1762585129493442607,"[{'label': 'LABEL_0', 'score': 0.9999172687530518}]"
1762583938885620199,"[{'label': 'LABEL_0', 'score': 0.9999414682388306}]"
1762583561624838508,"[{'label': 'LABEL_0', 'score': 0.9995717406272888}]"
1762582816863182982,"[{'label': 'LABEL_1', 'score': 0.9997857213020325}]"
1762582700676755698,"[{'label': 'LABEL_1', 'score': 0.9998558759689331}]"
1762582597098451245,"[{'label': 'LABEL_1', 'score': 0.9986191987991333}]"
1762582037368611066,"[{'label': 'LABEL_0', 'score': 0.99973064661026}]"
1762577474255294623,"[{'label': 'LABEL_0', 'score': 0.9956929087638855}]"
1762576042676404271,"[{'label': 'LABEL_0', 'score': 0.9999178647994995}]"
1762572993140584593,"[{'label': 'LABEL_0', 'score': 0.9998348951339722}]"
1762569904035643408,"[{'label': 'LABEL_0', 'score': 0.9999376535415649}]"
1762567260961436159,"[{'label': 'LABEL_0', 'score': 0.9993883371353149}]"
1762566840469839932,"[{'label': 'LABEL_0', 'score': 0.999932050704956}]"
1762554757250486448,"[{'label': 'LABEL_0', 'score': 0.9996670484542847}]"
1762527861053825198,"[{'label': 'LABEL_0', 'score': 0.9978594183921814}]"
1762521874498535705,"[{'label': 'LABEL_0', 'score': 0.9998694658279419}]"
1762518706175836245,"[{'label': 'LABEL_0', 'score': 0.9998675584793091}]"
1762514614456082508,"[{'label': 'LABEL_0', 'score': 0.9998679161071777}]"
1762509090415091762,"[{'label': 'LABEL_0', 'score': 0.9997046589851379}]"
1762495828919484629,"[{'label': 'LABEL_0', 'score': 0.9991579055786133}]"
1762495805280391509,"[{'label': 'LABEL_0', 'score': 0.9998763799667358}]"
1762478519920037932,"[{'label': 'LABEL_0', 'score': 0.9999014139175415}]"
1762477268142592220,"[{'label': 'LABEL_0', 'score': 0.9740185141563416}]"
1762471079791013900,"[{'label': 'LABEL_0', 'score': 0.9999220371246338}]"
1762425048818688020,"[{'label': 'LABEL_1', 'score': 0.9997187256813049}]"
1762353390464512383,"[{'label': 'LABEL_1', 'score': 0.9994319081306458}]"
1762315949334544741,"[{'label': 'LABEL_0', 'score': 0.9992794394493103}]"
1762306878208352257,"[{'label': 'LABEL_0', 'score': 0.9997156262397766}]"
1762286023873011784,"[{'label': 'LABEL_0', 'score': 0.9986938834190369}]"
1762278979585630718,"[{'label': 'LABEL_0', 'score': 0.9998792409896851}]"
1762273193648161056,"[{'label': 'LABEL_0', 'score': 0.9997921586036682}]"
1762267629723480275,"[{'label': 'LABEL_0', 'score': 0.9998985528945923}]"
1762264494900727856,"[{'label': 'LABEL_0', 'score': 0.9998440742492676}]"
1762263985078841642,"[{'label': 'LABEL_1', 'score': 0.9991457462310791}]"
1762261967224336872,"[{'label': 'LABEL_0', 'score': 0.999733030796051}]"
1762260539105833361,"[{'label': 'LABEL_1', 'score': 0.9998736381530762}]"
1762258607804944879,"[{'label': 'LABEL_0', 'score': 0.9937782287597656}]"
1762258120368132258,"[{'label': 'LABEL_0', 'score': 0.9985398054122925}]"
1762256793139323026,"[{'label': 'LABEL_0', 'score': 0.9999082088470459}]"
1762220366217298329,"[{'label': 'LABEL_1', 'score': 0.9997877478599548}]"
1762182090873794923,"[{'label': 'LABEL_0', 'score': 0.9907436966896057}]"
1762182069214400946,"[{'label': 'LABEL_1', 'score': 0.8833300471305847}]"
1765010548331098437,"[{'label': 'LABEL_0', 'score': 0.9998687505722046}]"
1764994304093679984,"[{'label': 'LABEL_0', 'score': 0.9998262524604797}]"
1764991565548724673,"[{'label': 'LABEL_0', 'score': 0.9999158382415771}]"
1764990672812036399,"[{'label': 'LABEL_0', 'score': 0.9998708963394165}]"
1764989152322330878,"[{'label': 'LABEL_0', 'score': 0.9998131394386292}]"
1764989076485062930,"[{'label': 'LABEL_1', 'score': 0.999136745929718}]"
1764976826563080278,"[{'label': 'LABEL_0', 'score': 0.9998151659965515}]"
1764975342949736687,"[{'label': 'LABEL_1', 'score': 0.9994484782218933}]"
1764969641401540997,"[{'label': 'LABEL_0', 'score': 0.999858021736145}]"
1764949250020868181,"[{'label': 'LABEL_0', 'score': 0.9999295473098755}]"
1764794248396775909,"[{'label': 'LABEL_0', 'score': 0.9999071359634399}]"
1764948865843957765,"[{'label': 'LABEL_0', 'score': 0.9999499320983887}]"
1764852618755481644,"[{'label': 'LABEL_1', 'score': 0.5428725481033325}]"
1764845451818197466,"[{'label': 'LABEL_0', 'score': 0.9998430013656616}]"
1764839759753421129,"[{'label': 'LABEL_1', 'score': 0.9993187189102173}]"
1764835649981399185,"[{'label': 'LABEL_0', 'score': 0.9998908042907715}]"
1764830297894383974,"[{'label': 'LABEL_0', 'score': 0.9998630285263062}]"
1764827772872983034,"[{'label': 'LABEL_0', 'score': 0.9996033310890198}]"
1764827101910143271,"[{'label': 'LABEL_0', 'score': 0.9997130036354065}]"
1764808685732118943,"[{'label': 'LABEL_1', 'score': 0.9952392578125}]"
1764808314498453936,"[{'label': 'LABEL_0', 'score': 0.9998633861541748}]"
1764806816460923368,"[{'label': 'LABEL_0', 'score': 0.9998773336410522}]"
1764801125251698705,"[{'label': 'LABEL_0', 'score': 0.9393667578697205}]"
1764798986261606858,"[{'label': 'LABEL_0', 'score': 0.9998176693916321}]"
1764787666871013420,"[{'label': 'LABEL_0', 'score': 0.999915599822998}]"
1764786415395545466,"[{'label': 'LABEL_0', 'score': 0.9999275207519531}]"
1764786192699027640,"[{'label': 'LABEL_0', 'score': 0.999722421169281}]"
1764774705095909450,"[{'label': 'LABEL_0', 'score': 0.9999366998672485}]"
1764774353227391063,"[{'label': 'LABEL_0', 'score': 0.9999144077301025}]"
1764772693881028863,"[{'label': 'LABEL_0', 'score': 0.9999160766601562}]"
1764772308432851324,"[{'label': 'LABEL_0', 'score': 0.9999237060546875}]"
1764772219794669746,"[{'label': 'LABEL_0', 'score': 0.9998716115951538}]"
1764761505847738600,"[{'label': 'LABEL_0', 'score': 0.9996324777603149}]"
1764758419452350574,"[{'label': 'LABEL_0', 'score': 0.9999352693557739}]"
1764756529083793885,"[{'label': 'LABEL_0', 'score': 0.9699188470840454}]"
1764750372483092938,"[{'label': 'LABEL_1', 'score': 0.999576985836029}]"
1764746886051766379,"[{'label': 'LABEL_0', 'score': 0.999618411064148}]"
1764739251273404675,"[{'label': 'LABEL_0', 'score': 0.999907374382019}]"
1764730619915886964,"[{'label': 'LABEL_0', 'score': 0.9997898936271667}]"
1764730616673698018,"[{'label': 'LABEL_0', 'score': 0.9999008178710938}]"
1764730273025978675,"[{'label': 'LABEL_0', 'score': 0.999950647354126}]"
1764729450921410925,"[{'label': 'LABEL_0', 'score': 0.9998438358306885}]"
1764721577650749504,"[{'label': 'LABEL_0', 'score': 0.9997758269309998}]"
1764708300703023511,"[{'label': 'LABEL_1', 'score': 0.9804343581199646}]"
1764705629229224314,"[{'label': 'LABEL_1', 'score': 0.9823091626167297}]"
1764702883784634805,"[{'label': 'LABEL_1', 'score': 0.9730097651481628}]"
1764695247857013001,"[{'label': 'LABEL_0', 'score': 0.999890923500061}]"
1764688623746596902,"[{'label': 'LABEL_1', 'score': 0.9998692274093628}]"
1764685137269215401,"[{'label': 'LABEL_0', 'score': 0.9998950958251953}]"
1764682047849648134,"[{'label': 'LABEL_0', 'score': 0.9999239444732666}]"
1764681206124204401,"[{'label': 'LABEL_0', 'score': 0.9997263550758362}]"
