id_str,sustantivos_robertuito
1754560412920504697,"['hija', 'persona', 'vida', 'obesidad', 'estereotipos', 'situación', 'tape', 'gordofobia']"
1754220962294235497,"['vida', 'manera', 'cosa', 'estereotipos', 'hashtag', 'hermano', 'furia']"
1754554119564501070,"['filas', 'gente', 'sobrepeso', 'niño', 'manifestaciones', 'reemplazo', 'gente', 'lados', 'PARASITO', 'ESTATALES']"
1754553818350538903,"['idea', 'obesidad', 'enfermedad', ' ', 'emoji', 'caca', 'ojos', 'emoji', 'emoji', 'cara', 'símbolos', 'boca', 'emoji']"
1754550997588832716,['uñas']
1754548736770834532,[]
1754546643968377316,['obesidad']
1754539690282172767,"['fila', 'cuadras', 'ministerio', 'sobrepeso', 'hambre', 'carteles', 'comunismo']"
1754538906727350608,['obesidad']
1754538567211061424,['sobrepeso']
1754538473225060568,"['hashtag', 'plata', 'jubilada', 'pierna', 'ascensor', 'montacargas', 'falla', 'piso', 'obesidad']"
1754538084639625256,"['fila', 'pecheras', 'polo', 'obrero', 'sobrepeso']"
1754535960459522211,"['IQ', 'alimentación', 'piel', 'sobrepeso', 'prioridades', 'iphone', 'lugar', 'dentista', 'ejemplo']"
1754533824195645584,"['forro', 'orto', 'nenazo', 'idea', 'desnutrición', 'NUTRICION', 'pobreza', 'sobrepeso', 'enfermedades', 'hijo', 'puta', 'bots']"
1754530024965742614,"['capo', 'miles', 'estudios', 'harinas', 'sobrepeso', 'tipos', 'trastornos', 'salud', 'gente', 'cosa', 'fideos', 'cosas', 'bolsones', 'comida', 'comedores']"
1754524741283553409,"['gordura', 'sinónimo', 'alimentación', 'años', 'kircknerismo']"
1754523348816511352,"['obesidad', 'alimentación']"
1754523122991034489,"['argumentos', 'fumadores', 'celular', 'hambre']"
1754515108628230491,"['sobrepeso', 'fila', 'laburo']"
1754507451741704305,"['enfermedad', 'enfermedades', 'producción', 'canal']"
1754507033720566072,"['obesidad', 'comida', 'harinas']"
1754502790888517895,"['top', '10', 'obesos']"
1754499475773464873,"['caso', 'gordura', 'parte', 'marca', 'inseguridades', 'gordura', 'parte', 'marca']"
1754496368003932380,"['gente', 'hambre', 'sobrepeso', 'haer', 'fila', 'laburo', 'costa', 'impuesto']"
1758161837189738992,"['HERNIA', 'DEPRESION', 'OBESIDAD', 'HIPERTENSION', 'DESEMPLEO.SOLEDAD']"
1758151030926135336,"['problema', 'visitas', 'ciudad', 'obesidad']"
1758144055853076655,['gordura']
1758139949415587942,"['niños', 'años', 'obesidad', 'salud', 'hijo']"
1758136362111492244,"['medicina', '+', 'emoji', 'corazón', 'humano', 'emoji', ' ', 'emoji', 'pulmones', 'emoji', '\n ', 'emoji', 'silueta', 'busto', 'emoji', ' ', 'años', ' ', 'emoji', 'taxi']"
1758092662123503896,[]
1758091725719973962,"['salario', 'docentes', 'política']"
1758088637642580362,"['día', 'gym']"
1757989991383216134,"['mogolica', 'nenes', 'manzana', 'gente', 'obesidad', 'meses']"
1757967680097619998,"['tuppers', 'bolsa', 'adiposidad']"
1757964222359626196,"['aspecto', 'ser']"
1757963239118303418,[]
1757934635357532573,"['tema', 'gordura', 'tema', 'peso', 'tema', 'escudo']"
1757926075626115296,"['torta', 'emoji', 'desanimada', ' ', 'emoji', 'desanimada', ' ', 'gordura']"
1757925789620736441,"['sobrepeso', 'inclusión']"
1757920381929935239,"['gomez', 'ramirez', 'sobrepeso']"
1757917210352427375,"['tweets', 'cena', 'noche']"
1757903793067302937,[]
1757884698250858799,"['sobrepeso', 'emoji']"
1757881594730221846,"['50%', 'población', 'sobrepeso', 'obesidad']"
1757872716915298387,"['sobrepeso', 'chilindrina', 'desastre']"
1757867030781300948,"['concha', 'madre', 'cara', 'indigena', 'pingo', 'chapa', 'futbol', 'argentino']"
1757857309961687351,"['mujer', 'pelo', 'novio', 'mujerrr', 'mini', 'vida', 'hombre']"
1757844752110673940,['gordura']
1757838575570133458,['carroza']
1757814911294460268,"['juego', 'fans', 'gordura', 'TARADA', 'furia']"
1757798840680292829,"['lado', 'odio', 'tema', 'peso', 'granhermano']"
1757798521065857191,"['persona', 'arruga', 'edad', 'mujer', 'cuestión']"
1757753935379530113,"['ilusión', 'país']"
1757667951027642843,"['leche', 'michi', 'obesidad']"
1757660332351168740,"['amiga', 'g']"
1757589577835934200,"['mujeres', 'sobrepeso', 'relación', 'Dios']"
1757570618805911652,['pumba']
1757530446424948863,"['amistad', 'amigas', 'palabra', 'gordura', 'hinchazón', 'che']"
1757528985204838458,"['puta', 'peso', 'pluma', 'reina', 'nicki', 'uñas', 'emoji', ' ', 'emoji', 'princesa', 'emoji']"
1757510062837211506,"['lastima', 'hombres', 'público', 'marca', 'sobrepeso', 'condición', 'proceso', 'quien']"
1757507829982724289,"['problema', 'narcotrafico', 'pais', 'gente', 'muros', 'obesidad', 'disparos']"
1757506756484178413,"['suerte', 'gente', 'muros', 'obesidad', 'crimen', 'machetazos', 'corruptos']"
1757741962151547221,"['café', 'leche', 'medialuna', '\n', 'gordura', 'corazones', 'emoji']"
1757456415403237884,['PESO']
1757255407746113536,['51']
1757455886807625728,[]
1757440547726242242,"['comida', 'porquería']"
1757406829900857539,"['niños', 'bebés', 'colonos', 'niños', 'mujeres', 'bebés', 'cuenta', 'siglo']"
1757394211245080731,[]
1757389085331648921,"['respuestas', 'twett', 'medica', 'karma', 'clarín', 'tipo', 'EPOC', 'hipertension', 'obesidad', 'años', 'falopa', 'milagro']"
1757373624120414587,"['conciencia', 'daño', 'pibes', 'edad', 'sobrepeso']"
1757251684911202386,"['peso', 'salud']"
1757241348523004359,"['concha', 'sifilis']"
1757237781208711255,"['sobrepeso', 'infancia']"
1757214235925377261,"['momento', 'sujeto', 'kilo', 'epapas', 'tarta']"
1757188575597150692,[]
1757182587796172902,"['meta', '2024', 'tierra', 'niñita']"
1757171342544150960,"['plano', 'sobrepeso', 'potato', 'ventaja']"
1757157961040867411,['comida']
1757152106455171540,['gordura']
1757133302924771728,"['vida', 'vendedores', 'verduras', 'casas', 'aviones', 'proyectos', 'servicio', 'sandías', 'camiones', 'inversiones', 'jugadores', 'calefones', 'libros', 'sobrepeso', 'emoji']"
1757115678060945790,"['seres', 'humanos', 'ambiente', 'acceso', 'comida', 'profesor', 'especialista', 'obesidad', 'días', 'industria', 'comida']"
1757099226771718311,"['garzo', 'orangután']"
1757094207519416565,"['dios', 'partidos', 'sobrepeso']"
1757086307547861104,"['énfasis', 'obesidad', 'protagonista', 'padre', 'cosas', 'hija']"
1757074160172331190,"['12', 'febrero', 'años', 'hijo', 'gato', 'barrio', ' ', 'emoji', 'corazón', 'emoji']"
1757067844435509261,"['gordura', 'obesidad', 'cuestión', 'salud', 'mes', 'hábitos', 'vida', 'manos', 'celebrando']"
1757046962883346862,"['falta', 'años', 'problemas', 'sobrepeso']"
1756977086542045243,['vida']
1756964981784863169,"['alimentación', 'comida', 'componentes', 'centros', 'comida', 'obesidad']"
1756951061779063279,['gato']
1756943922901786973,"['mente', 'contra']"
1756938328094417274,"['año', 'madre', 'cara']"
1756903152283009119,[]
1756885994731655243,['gordura']
1756871066717245452,[]
1756855414577082817,"['presión', 'mano']"
1756841400287608872,"['horas', 'bolsa', 'papas', 'línea', 'ganas', 'señor', 'edad', 'playcalling', 'situación']"
1756840467700871668,"['amigo', 'infarto', 'alcohol', 'tipo', 'sobrepeso', 'vida', 'regalo', 'soplo', 'charlas']"
1756823465825374400,['gordura']
1756817186474152221,"['video', 'sobrepeso']"
1756789793948574127,"['tiempo', 'bypass', 'obesidad', 'estética', 'salud', 'onda', 'peso']"
1756789016375050570,"['tipo', 'papada', 'obesidad', 'respiración', 'máscara', 'oxígeno', 'día', 'vez', 'falta', 'oxigeno', 'día', 'suicida']"
1756775385222557777,"['club', 'elite', 'jugador', 'elite', 'sobrepeso']"
1756752874812379560,"['fulbo', 'obesos', 'mierda', 'día']"
1756750483539001837,"['cuenta', 'gordura', 'tetas', 'fan', 'service']"
1756721771804254392,"['gordura', 'comida', 'chatarra', 'sedentarismo']"
1756712228022092234,"['porongo', 'gente', 'mono', 'años', 'guita', 'club']"
1756706547877458364,[]
1756702669085782235,"['pena', 'obesidad']"
1756668984378765687,['asientos']
1756621295263842443,"['sobrepeso', 'tema', 'cuestiones', 'reposo']"
1756591086246477873,"['bis', 'bis', 'vida', 'amor', 'gordura', 'emoji', 'ojos', 'corazón', 'emoji', ' ', 'emoji', 'ojos', 'corazón', 'emoji']"
1756313481521807565,"['hermana', 'chocolates', 'sellos', 'GORDURA']"
1756553388739694695,"['joda', 'sobrepeso', 'piso', 'escalera', 'tipo', 'veces', 'humedad', 'percha', 'fumadora', 'años']"
1756549785962631350,[]
1756538108999266317,"['bola', 'tema', 'gente', 'comentarios', 'espejos', 'contexto', 'ejemplo', 'sobrepeso', 'problemas', 'azúcar', 'control', 'cosas', 'comentarios']"
1756512938309898383,"['crayón', 'paredes', 'sobrepeso']"
1756479558977458280,"['sobrepeso', 'platea', '9', 'números', 'delincuente']"
1756478909137264874,['gorda']
1756466326929908094,"['burros', 'fuerza', 'capacidad', 'motora', 'funcional', 'fisiologico', 'metabólico', 'prevencion', 'enfermedades', 'pandemia', 'obesidad', 'sarcopenia', 'diabetes']"
1756432272071274556,['mrd']
1756415572525396065,"['joda', 'gente', 'comentarios', 'físico', 'problemas', 'broma', 'comentario', 'tiempo', 'sobrepeso', 'daño', 'relación', 'comida', 'ejercicio', 'autoestima', 'cosas', 'verdad', 'cosas', 'daño', 'comentarios']"
1756413753921298698,"['sobrepeso', 'kilos', 'año', 'gusto', 'kilos', 'días']"
1756409694665552077,"['grasa', 'gordura']"
1756400247721365799,"['asiento', 'ofender']"
1756392987662180746,"['tasty', 'persona', 'mundo']"
1756390165004648455,[]
1756356997178335295,"['paraguayo', 'chila', 'gomez', 'ramirez', 'sobrepeso']"
1756356895521079410,"['esbirro', 'alienigena', 'sombrilla', 'amarrilla', 'sobrepeso', 'sex', 'offender', 'bearish']"
1756355894730715390,"['estrategias', 'empujón', 'pérdida', 'peso', 'adultos', 'obesidad', 'sobrepeso', 'revisión', 'metanálisis']"
1756350995292975501,"['problemas', 'obesidad']"
1756344188126335263,"['peroncho', 'conversación', 'caso', 'red', 'gordura', 'hinchazón', 'padres']"
1756341369025520097,['poblacióniones']
1756332993138811168,['días']
1756329619504935024,[]
1756328697697615972,['furia']
1756199574421569679,"['mayoría', 'población', 'mayoría', 'gente', 'kg', 'suerte', 'calle', 'caso']"
1756199353230790985,[]
1756198688261652516,"['pelos', 'sobaco']"
1756144787936149969,"['operaciones', 'obesidad']"
1756119585386823782,"['gordura', 'vida']"
1756101910191382920,"['info', '2009', 'kg', 'año', ' ', 'sobrepeso', 'kg']"
1756100345522995319,"['mierd', 'docentes']"
1756092652590633291,[]
1756083021520798019,"['apología', 'obesidad']"
1756078775006097562,"['chica', 'sobrepeso']"
1756051366865195268,['gordura']
1756048060436578492,"['chicas', 'depresión']"
1756027049272127519,['plan']
1756011730373620079,"['comentarios', 'animales', 'ej,""cara', 'gato', 'bullying', 'perrita', 'obesidad']"
1756009441659347383,"['equilibrio', 'pagos', 'sobrepeso', 'ayuno', 'caso', 'presupuesto', 'autofagia', 'montón', 'gente']"
1756006974523630055,[]
1756000205919400259,"['obesidad', 'enfermedad']"
1755997721742147803,"['hijo', 'cama']"
1755984971238375432,"['pana', 'mirada']"
1755973138897088744,"['grupo', 'opinion', 'nada', 'compañeros', 'aliados']"
1762176337211543593,"['hijo', 'novia', 'sobrepeso', 'vez', 'trasmisión', 'honda']"
1762137378745917711,"['personas', 'país', 'sobrepeso', 'salud']"
1762136713223107011,"['años', 'dueña', 'cuenta', 'marido', 'años', 'pendex', 'mozo', 'marido']"
1762126908710441047,"['emoji', 'emoji', ' ', 'emoji', 'emoji', ' ', 'emoji', 'desanimada', ' ', 'desanimada', 'emoji']"
1762121145799586076,"['orto', 'pelotuda', 'obesidad', 'enfermedad', 'problema']"
1762099486422090019,"['sobrepeso', 'masa', 'muscular', 'través']"
1762098279288889628,['gorda']
1762095060097572970,"['gente', 'chubut', 'adolescencia', 'sobrepeso']"
1761961898658971892,['obesa']
1761950735267156291,"['VIEJA', 'GH']"
1761920973572280673,"['loconi', 'cara']"
1761917634566635924,"['obesidad', 'jardín', 'primaria', 'capital', 'etiquetado', 'conciencia', 'cantidad', 'azúcar', 'galletitas', 'alfajores', 'casa', 'mamadera', 'coca', 'salchichas']"
1761916400048750659,"['favor', 'toque', 'nivel', 'GH', 'trola', 'uruguaya', 'pmalo', 'abstinencia', 'manos', 'oración', 'tono', 'piel', ' ', 'emoji', 'manos', 'oración', 'tono', 'piel', 'emoji', ' ', 'emoji', 'manos', 'oración', 'piel', ' ', 'hermano']"
1761903766519857362,"['bronca', 'gente', 'gente', 'hijos', 'dieta', 'salud', 'nene', 'oreo', 'coca']"
1761900850581057542,"['nivel', 'obesidad']"
1761898144374165708,"['superclásicos', 'goles', 'asistencias', 'años', 'espalda', 'superclásico', 'goles', 'asistencia', 'espalda']"
1761879620725493985,"['submundo', 'edtw', 'sobrepeso', 'sapo']"
1761860723779465457,"['orto', 'pito', 'toneladas', 'mierda', 'postres', 'cara', 'tortafrita']"
1761858896808063027,['intencion']
1761836803311751252,"['obesidad', 'niños', 'chaco']"
1761830220733026502,"['problema', 'obesidad']"
1761662861070201074,"['puntos', 'gordo', 'minasy', 'ameba', 'mujeres', 'repechaje', 'hashtag', 'furia', 'hashtag', 'hermano']"
1761822013750919656,"['partido', 'desgracia']"
1761820902990241845,"['1400pe', 'obesidad']"
1761808921495326984,[]
1761805254834680016,"['obesidad', 'necesidad', 'mirada', 'peso', 'estilo', 'vida']"
1761796418795192635,"['obesidad', 'enfermedad']"
1761795017142632803,['suerte']
1761789542695059768,"['hashtag', 'modelo', 'calendario', 'propuesta', 'chica', 'populachera', 'vallenatera', 'mano', 'calendario', 'bikini', 'emoji', 'cara', 'emoji', 'emoji', 'cara', 'risa', 'emoji']"
1761786897636921739,[]
1761784154163658996,"['voluntaria', 'colegio', 'señal', 'violencia', 'obesidad', 'chicos', '10', 'lista']"
1761779830847103119,"['envidioso', 'gordura', 'vecino', 'clavo', 'martillazo', 'envidia', 'veces', 'hambre', 'hambre', 'silencio', 'envidioso', 'ruidos', 'envidia', 'declaración', 'inferioridad']"
1761778005544718537,[]
1761767646192648547,"['hambre', 'niños', 'calle', 'frío', 'grados', 'calor']"
1761740929600250268,"['gordura', 'idiotez']"
1761582908211335173,"['AMIGO', 'DIETÓLOGO', 'PACIENTE', 'GORDURA', 'DIETA', 'FUERZA', 'MESES', 'KG', 'KG', 'DIETOLOGO', 'MESES', 'PITT', 'CULPA']"
1761562481216901435,[]
1761553885234082057,['obesidad']
1761547499758563741,"['malla', 'cuerpo', 'siempre', 'sobrepeso', 'mar', 'partes', 'ola', 'bolas', 'risa', 'emoji', 'cara', 'risa', 'emoji']"
1761541393980239991,"['personas', 'requisitos', 'trapo']"
1761530562114736278,[]
1761522495721496928,"['desinfluencers', 'consumo', 'fibra', 'avena', 'frutas', 'carne', 'embutidos', 'pacientes', 'obesidad', 'gente', 'factores', 'riesgo', 'CANCER', 'bola']"
1761507333958406184,"['gordura', 'problema', 'salud', 'tema', 'esterilidad', 'obesidad', 'hijas', 'importancia', 'buling']"
1761502919730323504,"['hombre', 'sobrepeso', 'puto']"
1761494623438975078,"['cuidado', 'sobrepeso']"
1761489860131733635,"['nenas', 'problema', 'gordura', 'fuerza', 'anfetas', 'pibe', 'padre', 'superioridad', 'emoji']"
1761489791529505084,['amigos']
1761462898985988367,"['chicos', 'sobrepeso']"
1761461620994150541,"['milangas', 'hambre']"
1761444704699191462,"['cosa', 'inadi', 'señor', 'obesidad']"
1761437634948104402,"['pacientes', 'obesidad']"
1761436865519895033,"['peso', 'vida', 'catálogo', 'mujer', 'percha']"
1761410802387411163,"['gordura', 'hinchazón', 'emoji', 'manos', 'oración', 'emoji']"
1761410593041342746,"['mate', 'helado', 'chocolate', 'vez', 'hermana', 'gemela', 'EGO']"
1761407996700053788,['sociedad']
1761404770865057999,"['especialista', 'especialita', 'gorduras', 'sudor', 'papadas', ' ', 'emoji', 'manos', 'emoji', ' ', 'emoji', 'manos', ' ', 'emoji', 'manos']"
1761397887336862184,"['barrio', 'sobrepeso', 'puto']"
1761386357115564350,[]
1761384680580845783,"['seguimiento', 'paciente', 'hecho', 'medio', 'correo', 'compromiso', 'paciente', 'tratamiento', 'paciente', 'obesidad', 'pacientes', 'voluntad', 'juicio', 'valor', 'reticencia', 'tratamiento', 'fibras', 'tontería', 'indicio']"
1761379178148970558,"['duda', 'cierre', 'persona', 'sobrepeso']"
1761359647582073330,"['homosexual', 'kirchnerista', 'aguantadero', 'gastos', 'vueltos', 'homosexualidad', 'gordura', 'tratamientos']"
1761284092375523337,"['pastafrola', 'ley', 'gustos', 'país', 'obesidad', 'sobrepeso', 'niños', 'adultos', 'ley']"
1761277148675936708,"['pregunta', 'respuesta', 'falta', 'auto', 'verga', 'ejercicio', 'dieta']"
1761254687922061487,"['palabra', 'descripción', 'forma', 'insulto']"
1761231422851792901,"['hombre', 'sobrepeso', 'huevo']"
1761223736030626115,"['chabon', 'sobrepeso', 'paja', 'chabon', 'calidad']"
1761220971803885989,"['facebook', 'pibitos']"
1761212367533117892,['orto']
1761208860646215897,"['huevos', 'orto']"
1761200576086647135,"['peso', 'gentilicio', 'décadas', 'tiempo', 'vano']"
1761200575260041488,['ganas']
1761193199094104199,"['fenómeno', 'lesiones', 'obesidad', 'PANZA', 'caballo', 'mierda']"
1761182736243442159,[]
1761180187415175266,['modo']
1761170342800756807,"['hormonas', 'fines', 'personas', 'día', 'enfermedad', 'ósea', 'uso', 'fines']"
1761152202305945986,"['gordura', 'estándares']"
1761147283805016351,"['alimentos', 'persona', 'hijosdeputas', 'mayoria', 'estado']"
1761139840878354936,"['veces', 'día', 'lali', 'persona', 'icono', 'cara', 'complejos', 'cuerpo', 'odio', 'libervirgo', 'cara', 'mano', 'boca', 'emoji']"
1761137647022428577,"['gordo', 'dolor', 'mundo', 'laburo', 'redes', 'gordito']"
1761134867453018279,"['panza', 'vez', 'milei', 'obesidad']"
1761134066080899412,"['tucumano', 'postres', 'compu', 'sedentarismo']"
1761117525121585460,['cuenta']
1761106380683972633,"['cantidad', 'tejido', 'hambre', 'días', 'hijo', 'puta']"
1761098135344951729,"['resumen', 'argentina', 'analfabetismo', 'obesidad']"
1761029994493493433,"['70%', 'OBLIGACIÓN', 'PLAN', '60%', 'SOBREPESO', 'HAMBRE']"
1761019659736719673,"['peso', 'kilos', 'idea']"
1761013270092112323,"['cosa', 'bronca', 'odio', 'políticas', 'ajuste', 'pobreza', 'cosa', 'ASCO', 'bisnieto']"
1761010935680962943,"['progres', 'obesidad', 'tema', 'plan', 'estudios', 'colegios', 'tabla', 'alimento']"
1760992977252401544,"['resto', 'año', 'bolas', 'gordura']"
1760976382807707827,"['mierda', 'peluca', 'poder', 'judicial', 'justicia', 'agunatadero', 'kuka']"
1760921592958259325,"['gordo', 'mercenario']"
1760893426948526268,"['problemas', 'obesidad', 'trapos']"
1760890902229266827,['adiposidad']
1760888399173464400,"['dios', 'gordura']"
1760882096292167878,"['cocinero', 'aceite']"
1760872004817756227,"['falta', 'nutricionista', 'CARAJO', 'IDEA', 'NUTRICIÓN', 'BLD', 'personas', 'barriga', 'salud', 'SALUD', 'COSAS', 'GENIA']"
1760870188914737198,[]
1760863873769378284,"['obesidad', ""'"", '80', 'miradas', 'comentarios', 'duplicidad', 'instituciones']"
1760856653878948237,"['problemas', 'obesidad']"
1760855346296291839,"['verdad', 'pelotas', 'piso', 'version', 'PESO', 'hdp', 'gordura', 'peso']"
1760853420481626561,['tucumano']
1760852030094995876,"['verdad', 'paradoja', 'obesidad', 'enf', 'coronaria', 'libre', ' ']"
1760851539042648248,"['calle', '50%', 'poblacion', 'sobrepeso']"
1760849677862256862,"['país', 'obesidad']"
1760846656327565811,"['gente', 'visibilidad', 'persona', 'sobrepeso', 'vaina']"
1760645425797665185,"['peso', 'salud', 'empresa', 'años', 'mujeres', 'figuras', 'contrato', 'nutricionista', 'gimnasio', 'ridiculismo']"
1760842575085269436,"['promotoras', 'trabajos', 'atención', 'público', 'físico', 'lugar']"
